test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
23,boa,simple map 3 dims,3,600,1,169,5834,4318,0.0,0.157,0,-1.0,-1.0,208,"dict_keys([16540, 16457, 16423, 16391, 16357, 16334, 16317, 16299, 16261, 16214, 16147, 16097, 16085, 16035, 15982, 15887, 15841, 15717, 15578, 16573, 15545, 15483, 15902, 15388, 15357, 15225, 15154, 14978, 15323, 14809, 14708, 14693, 14532, 16008, 15751, 14466, 14406, 14270, 14259, 14224, 15732, 14190, 14101, 14039, 13694, 13554, 13366, 12813, 12659, 4435, 2911, 10277, 4429, 6213, 4414, 3651, 3478, 9701, 13420, 10336, 2638, 3213, 13636, 2328, 15920, 12322, 972, 6687, 15857, 1979, 14720, 13435, 2641, 1697, 11730, 644, 898, 4708, 15945, 525, 348, 2914, 755, 13930, 3907, 7717, 485, 4011, 6581, 443, 2348, 13260, 11461, 14054, 3260, 5292, 3968, 8594, 8848, 1142, 8254, 1757, 4466, 16491, 9038, 9419, 16228, 11345, 9546, 16372, 3522, 3686, 11396, 2342, 235, 749, 15005, 99, 5179, 1230, 711, 133, 904, 15181, 4387, 1156, 16192, 2057, 15694, 7984, 11582, 1434, 16543, 6006, 7530, 2245, 1731, 2702, 6893, 15101, 966, 1994, 5335, 491, 5374, 11908, 7025, 5636, 6398, 16509, 318, 9827, 5739, 12710, 6028, 4825, 9965, 6096, 6474, 6547, 10992, 6600, 6694, 15798, 2948, 7317, 2679, 8333, 8841, 2995, 7364, 16442, 15671, 7447, 7553, 8179, 8474, 4814, 8669, 15647, 13077, 8708, 12882, 8770, 16314, 1408, 11945, 16171, 14115, 9232, 6142, 4086, 9740, 9886, 15275, 10135, 10214, 10355, 10913, 11043, 11575, 2709, 11704, 15439, 12355, 8583, 11410, 12438])"
9,boa,simple map 3 dims,3,600,1,169,8887,6563,0.0,0.3,0,-1.0,-1.0,424,"dict_keys([25369, 25342, 25327, 25290, 25284, 25269, 25256, 25232, 25202, 25171, 25165, 25159, 25156, 25150, 25141, 24968, 24908, 24898, 24887, 24865, 24789, 24783, 25321, 24780, 24756, 24730, 24677, 24659, 24622, 24611, 24588, 24573, 24472, 24466, 24446, 24440, 24426, 24403, 24273, 24227, 25287, 24205, 25174, 24092, 24009, 23914, 24977, 23895, 23839, 23561, 23461, 23419, 23337, 23299, 23168, 23616, 23075, 22957, 22872, 22798, 22657, 25348, 22643, 22501, 22408, 22394, 22236, 22148, 24795, 22090, 21834, 21785, 21747, 23210, 21587, 21416, 24636, 21390, 21347, 21254, 23314, 21150, 21122, 21092, 20970, 23021, 21939, 20857, 20419, 20206, 20085, 20070, 19780, 21909, 19745, 19636, 19590, 22242, 19537, 19519, 24837, 19427, 19413, 19302, 9337, 3169, 9610, 9081, 20920, 8477, 20288, 8386, 8227, 21681, 8156, 6871, 12782, 8006, 20341, 10062, 7982, 15949, 8978, 22286, 2810, 7200, 7157, 4679, 14959, 6901, 1504, 6885, 20307, 6782, 19617, 4469, 13978, 24858, 8628, 1689, 12483, 6596, 6367, 23774, 9708, 1998, 7908, 6285, 25058, 9369, 15884, 4120, 5614, 6992, 3746, 5318, 16626, 24131, 5196, 24460, 20673, 9312, 5662, 5121, 24015, 6162, 752, 4673, 3388, 23721, 6409, 4250, 6044, 3758, 7992, 7103, 7375, 1025, 1144, 9882, 1063, 6316, 6857, 25360, 1015, 2431, 5861, 992, 2935, 604, 16538, 96, 610, 2923, 4207, 18085, 24050, 5656, 1211, 13166, 19117, 3969, 3712, 1683, 1201, 9939, 965, 4659, 331, 588, 381, 5007, 24191, 387, 8113, 18650, 1255, 6895, 2026, 24373, 569, 2929, 24719, 15522, 1233, 24943, 21156, 598, 15504, 16532, 21098, 1622, 190, 9274, 14634, 2513, 196, 18443, 3752, 2519, 14598, 5090, 15369, 23972, 2873, 16237, 24555, 21309, 17522, 7956, 9579, 938, 2020, 3102, 15939, 20508, 3196, 24526, 22903, 722, 14247, 18616, 3606, 7934, 9351, 695, 2400, 25272, 14993, 9929, 10101, 17297, 10172, 11200, 1069, 10266, 25064, 24523, 9375, 10457, 8875, 14826, 18424, 22971, 10528, 11394, 14640, 23006, 21924, 9481, 10563, 22516, 19811, 10614, 10747, 10776, 1641, 10838, 11008, 11079, 25375, 11850, 11149, 25372, 11306, 19678, 11563, 11536, 25183, 3543, 14363, 17961, 11553, 21819, 1261, 16950, 13955, 11791, 19244, 12748, 11996, 14052, 25021, 6627, 5545, 16365, 23471, 7782, 12110, 12198, 20462, 1527, 12347, 12445, 22776, 12497, 12617, 13131, 20489, 12915, 13196, 17051, 21572, 13457, 23793, 22170, 3235, 13514, 23284, 13546, 13641, 13688, 13812, 14079, 7618, 13028, 14110, 21116, 14624, 14156, 18011, 12156, 14320, 20028, 13536, 18946, 14402, 10379, 3346, 14707, 17791, 18305, 15399, 22487, 2470, 15454, 15007, 15548, 23849, 15734, 6079, 15817, 358, 16588, 15835, 16055, 16573, 21514, 16645, 16796, 22268, 9825, 16858, 25111, 17537, 17642, 17899, 16603, 17685, 17837, 22324, 12586, 17996, 25312, 18279, 21187, 18482, 18815, 18830, 15603, 18849, 18864, 18887, 21136, 18972, 15764, 11977, 19010, 24999, 9851, 16884, 1195, 19048, 19094])"
1,boa,simple map 3 dims,3,600,1,169,3463,2748,0.0,0.094,0,-1.0,-1.0,149,"dict_keys([10578, 10542, 10530, 10519, 10508, 10440, 10429, 10402, 10390, 10375, 10368, 10581, 10324, 10310, 10294, 10151, 5622, 4733, 6765, 5488, 662, 9171, 4919, 4665, 5025, 3676, 7105, 10313, 7486, 3474, 4218, 5760, 2896, 3363, 3998, 1112, 1874, 3112, 1281, 138, 2238, 3788, 8360, 890, 5716, 856, 7874, 1896, 9516, 322, 4894, 562, 3737, 90, 6495, 3767, 169, 5769, 3199, 4617, 762, 2818, 1319, 8304, 10566, 2856, 7682, 9974, 9460, 5479, 2652, 2022, 1816, 4356, 2268, 10409, 2442, 3655, 2704, 9435, 930, 6070, 9952, 5087, 6629, 3882, 8251, 6837, 1509, 6906, 7547, 7033, 7414, 8430, 10480, 10223, 4312, 8938, 6947, 3083, 7709, 2488, 7371, 9663, 9149, 7397, 7499, 7513, 7637, 8653, 3928, 7783, 7889, 7913, 9818, 588, 8041, 8460, 8625, 3779, 8662, 1587, 6727, 9297, 6142, 8712, 10378, 9093, 8959, 6300, 9127, 9254, 9209, 9590, 9363, 9410, 9654, 9711, 9766, 9866, 10041, 6468, 10066, 3404, 1605, 10086, 3189, 6787, 10128])"
4,boa,simple map 3 dims,3,600,1,169,3396,2167,0.003,0.045,0,-1.0,-1.0,139,"dict_keys([8476, 8450, 8436, 8421, 8414, 8394, 8391, 5369, 1813, 7704, 4587, 8016, 8405, 4036, 7719, 3515, 2372, 3285, 1178, 7603, 3203, 7013, 3046, 2411, 3787, 7972, 8461, 4606, 3412, 7781, 8162, 889, 3909, 4680, 2310, 5151, 5786, 8199, 8130, 2697, 4448, 318, 652, 1132, 2931, 1220, 6046, 7083, 401, 7833, 2179, 8408, 6352, 7894, 8473, 4361, 8062, 2558, 4653, 5037, 3752, 667, 153, 7909, 4054, 6624, 7138, 100, 1318, 6144, 1311, 1600, 526, 2325, 1639, 6211, 8370, 3878, 5432, 1577, 7826, 2172, 4817, 8355, 1159, 2752, 8326, 5499, 7277, 5544, 5707, 5897, 5936, 8222, 5955, 8241, 6089, 6301, 6471, 8116, 8373, 6574, 7844, 1730, 7384, 6613, 4125, 6695, 7149, 7411, 6250, 7792, 8173, 7426, 7934, 8188, 8464, 7436, 7573, 3558, 7670, 7924, 4976, 7803, 7983, 7986, 6758, 8043, 3210, 5266, 8093, 8127, 5056, 1201, 8140, 7258, 8286, 8307, 8361])"
20,boa,simple map 3 dims,3,600,1,169,2643,1970,0.0,0.062,0,-1.0,-1.0,137,"dict_keys([7633, 7605, 7587, 7534, 7524, 7492, 3308, 3555, 3108, 4251, 2931, 2916, 5329, 2338, 2744, 787, 2429, 4969, 6620, 2690, 7389, 2395, 2299, 4604, 3161, 3418, 1005, 3799, 6466, 3057, 2113, 1605, 6304, 940, 172, 1999, 760, 1572, 2721, 7473, 1305, 416, 3301, 6385, 4743, 7518, 322, 3139, 2191, 2962, 6137, 2667, 5282, 2148, 92, 493, 3148, 2640, 1024, 4834, 1890, 2404, 3239, 2846, 3874, 1439, 5267, 3725, 546, 1490, 1925, 3453, 307, 6989, 1799, 3958, 3345, 3602, 6571, 7085, 3744, 2438, 5522, 6919, 7213, 4129, 6839, 806, 4404, 2212, 5039, 4423, 4478, 4587, 4639, 4678, 4865, 1565, 4906, 5541, 3532, 4560, 5074, 5199, 7104, 7615, 7358, 5212, 5392, 5403, 5558, 1292, 5661, 5699, 5932, 7568, 6026, 385, 6039, 1980, 6606, 6860, 6869, 955, 7123, 6892, 4172, 6999, 6556, 7070, 1283, 7194, 6781, 7295, 990, 7415, 7454])"
35,emoa,simple map 3 dims,3,600,1,169,5983,4427,0.0,0.094,0,-1.0,-1.0,199,"dict_keys([17108, 17105, 17090, 17084, 17075, 17069, 17045, 17039, 17036, 17003, 17000, 16978, 16969, 16954, 16927, 16918, 16903, 16892, 16885, 16872, 17120, 16863, 16849, 16836, 17027, 16770, 16756, 16742, 16678, 16657, 16610, 16569, 17066, 16552, 16783, 16526, 16720, 16463, 16430, 16417, 16395, 16381, 16293, 12688, 9005, 12211, 15767, 11786, 356, 6123, 14632, 8910, 13736, 13990, 14752, 1798, 10536, 13439, 13820, 14074, 8221, 17060, 6780, 14146, 9756, 7186, 4983, 17099, 16842, 16585, 12730, 17096, 10157, 12984, 16960, 16703, 13619, 14635, 15626, 14452, 4843, 1185, 2860, 12055, 16270, 14214, 3795, 1040, 16599, 922, 566, 16815, 10904, 16799, 1379, 15349, 697, 815, 8883, 1167, 2452, 4395, 1474, 16315, 10661, 7577, 16878, 14308, 16966, 12854, 261, 15120, 16802, 4466, 9759, 91, 2377, 4673, 14696, 451, 16991, 5940, 14421, 1513, 1643, 16392, 201, 2000, 2126, 3145, 3607, 17117, 15318, 17114, 9147, 15572, 17081, 12969, 17078, 14251, 13223, 13075, 13242, 15147, 14555, 3761, 13527, 15940, 13751, 13869, 16759, 13932, 16218, 17111, 11457, 14027, 15678, 16470, 14157, 14362, 14558, 15955, 11069, 16209, 14607, 6419, 14900, 14931, 2606, 14942, 14990, 15158, 15250, 16692, 15407, 15506, 10927, 11184, 15553, 15735, 17033, 16519, 15748, 15794, 17123, 15838, 8697, 15893, 16087, 16102, 16105, 12825, 14881, 16166, 13912, 16225, 17018, 12649, 16247])"
42,emoa,simple map 3 dims,3,600,1,169,2935,2010,0.0,0.031,0,-1.0,-1.0,124,"dict_keys([7885, 7843, 7753, 7660, 7637, 7613, 7411, 7337, 7228, 7201, 7788, 7026, 6964, 6929, 6804, 6758, 6622, 7714, 6571, 6501, 6431, 6777, 6396, 6540, 6286, 6172, 6082, 6047, 5953, 5926, 6657, 5895, 5770, 5723, 6121, 5613, 5570, 7007, 5229, 7490, 6855, 3045, 2531, 3239, 2340, 7687, 7306, 2480, 2823, 6886, 1171, 3472, 6235, 1663, 7255, 1413, 528, 2064, 6028, 1710, 150, 5376, 2582, 7368, 5844, 4955, 3939, 2677, 3208, 4221, 792, 7741, 2788, 177, 7107, 376, 757, 7866, 6723, 3294, 4120, 718, 6313, 5805, 979, 6450, 1116, 3417, 7827, 6684, 1350, 2998, 7076, 2250, 3647, 2305, 4591, 555, 3730, 4497, 3817, 4466, 5115, 3872, 7138, 5487, 4344, 4757, 4069, 7807, 7045, 5648, 2219, 5013, 4190, 4375, 4524, 4646, 4796, 291, 3974, 4990, 5048, 5162])"
30,boa,simple map 3 dims,3,600,1,169,4431,3253,0.0,0.11,0,-1.0,-1.0,207,"dict_keys([12321, 12315, 12234, 12431, 12174, 12078, 12043, 12033, 11949, 11811, 11617, 11524, 11474, 11443, 11346, 11263, 11237, 10910, 10836, 10778, 10538, 10519, 10467, 10192, 10105, 10067, 12231, 9918, 12303, 9476, 9453, 9295, 9100, 9057, 12244, 8903, 8900, 11340, 8770, 8659, 8629, 8564, 8426, 8405, 10601, 8288, 12425, 8570, 2916, 4132, 8441, 2530, 1768, 4943, 11849, 7737, 3984, 3607, 3353, 4015, 3761, 4054, 713, 2835, 1946, 2546, 2361, 5860, 10327, 818, 4501, 2306, 2399, 5447, 12156, 1105, 2123, 9423, 8652, 2227, 1456, 8913, 689, 3002, 4143, 288, 3218, 134, 7113, 5543, 10678, 655, 3225, 98, 5432, 92, 861, 2698, 128, 899, 11551, 2042, 9989, 4849, 8408, 8151, 2028, 1257, 4432, 1319, 7415, 12410, 4186, 588, 11189, 2708, 6049, 1848, 11049, 6166, 6547, 1875, 2177, 1406, 4490, 4564, 10333, 5707, 4752, 4770, 4982, 10655, 5001, 5074, 9035, 5180, 3638, 6979, 5191, 9847, 5221, 5336, 12081, 8226, 5399, 5410, 240, 7950, 390, 5530, 9503, 6419, 4390, 5675, 6056, 12437, 12180, 11923, 9353, 2671, 2157, 5755, 6163, 6173, 6935, 7697, 728, 6382, 7026, 6512, 6519, 2474, 6586, 7475, 6662, 6797, 12309, 7940, 10716, 4291, 6861, 11995, 4542, 7369, 6920, 5657, 6942, 7200, 3095, 1039, 7207, 11972, 7346, 2841, 7981, 10505, 7421, 7472, 11151, 7553, 7666, 7716, 11502, 7904, 3549, 7918, 8087])"
49,boa,simple map 3 dims,3,600,1,169,6307,4836,0.015,0.158,0,-1.0,-1.0,255,"dict_keys([18575, 18569, 18563, 18526, 18520, 18506, 18492, 18453, 18427, 18372, 18366, 18327, 18297, 18148, 18058, 18020, 17980, 17942, 18317, 17803, 17777, 17675, 18407, 17636, 18401, 17630, 17584, 17491, 17445, 17369, 17190, 17019, 17155, 16898, 16881, 16860, 16853, 16547, 16521, 16374, 18252, 16196, 15907, 15866, 15551, 15431, 15421, 15286, 16689, 15147, 14924, 14379, 14296, 14226, 14199, 14103, 17908, 14053, 18413, 14044, 16668, 13841, 16783, 13699, 13543, 18273, 13390, 13384, 13331, 17876, 13250, 18486, 13089, 12824, 14834, 12778, 7213, 4740, 5175, 4570, 18206, 4585, 267, 18158, 8649, 10427, 4349, 1555, 3827, 3798, 12953, 1131, 1385, 3761, 18002, 5666, 9603, 1964, 17695, 2275, 18222, 3059, 15093, 6869, 2887, 8094, 4721, 2420, 15561, 12220, 1210, 18212, 17184, 4334, 8703, 2672, 928, 5202, 18091, 14236, 1900, 18557, 5964, 3302, 765, 528, 1195, 17528, 5192, 708, 16090, 413, 7906, 4972, 15441, 2848, 18037, 16238, 15210, 1332, 12938, 4714, 8016, 9286, 1941, 2405, 15718, 4667, 3639, 2369, 6749, 134, 391, 11956, 4281, 12963, 1655, 3742, 9910, 85, 6250, 16991, 543, 2865, 16069, 5532, 18532, 14677, 5682, 17025, 16511, 5717, 9542, 8257, 14141, 10543, 16557, 13987, 12702, 6060, 1678, 6304, 9987, 17886, 16344, 6321, 17681, 6630, 11669, 875, 6786, 6859, 7247, 1094, 7262, 16599, 14286, 10945, 17574, 5238, 7551, 8119, 10278, 8158, 2831, 8228, 16494, 9041, 1614, 9067, 13621, 9252, 17244, 282, 9277, 3292, 9717, 10606, 14656, 9773, 3672, 9840, 12253, 10107, 10257, 16278, 10367, 1161, 5787, 10413, 10482, 16020, 10623, 10764, 10891, 12415, 10837, 18287, 17002, 11091, 18168, 15855, 14313, 4290, 11229, 11347, 16272, 15244, 11389, 17411, 15869, 12014, 12243, 5054, 12764])"
10,emoa,simple map 3 dims,3,600,1,169,5761,3783,0.0,0.079,0,-1.0,-1.0,230,"dict_keys([14729, 14711, 14697, 14682, 14664, 14658, 14621, 14603, 14591, 14536, 14451, 14691, 14434, 14688, 14431, 14354, 14348, 14291, 14262, 14219, 14206, 14196, 14186, 14437, 14180, 13959, 14717, 13946, 14118, 13861, 13829, 13815, 13677, 13671, 13668, 14597, 13569, 13566, 13512, 13494, 13328, 14555, 13270, 13132, 13117, 13114, 12962, 13953, 12925, 12849, 12757, 12730, 13094, 12580, 12477, 14670, 12357, 12315, 14561, 12248, 12097, 11887, 11868, 11865, 9628, 14225, 4716, 4202, 3461, 8922, 12103, 11589, 4343, 13867, 3073, 2311, 14723, 6756, 3458, 14549, 10951, 3361, 14418, 2853, 12855, 3346, 10712, 3103, 309, 2341, 3096, 937, 14652, 3858, 4366, 14676, 3368, 12968, 2688, 6117, 6498, 14631, 13346, 1781, 14428, 2863, 715, 1731, 2856, 5777, 1440, 1774, 11981, 930, 13352, 2044, 12367, 6199, 4143, 9283, 2850, 12142, 10343, 9721, 726, 2009, 1139, 2681, 203, 1720, 3776, 12959, 9618, 14634, 1784, 8261, 4328, 1791, 672, 1443, 14609, 1502, 1505, 4681, 13107, 3855, 306, 4751, 188, 11491, 1990, 14615, 5106, 13882, 4373, 5144, 5906, 5194, 14461, 9321, 5209, 2416, 5500, 2419, 5503, 5799, 11062, 6436, 6513, 14518, 6551, 9943, 177, 6859, 14013, 10415, 7073, 7092, 11791, 7513, 14394, 13623, 7198, 8226, 10385, 8264, 895, 8605, 8925, 13855, 12827, 8972, 9988, 14488, 9348, 5770, 9625, 14542, 7860, 9659, 13892, 10294, 9690, 9966, 729, 9981, 10003, 6459, 9286, 10057, 14470, 12928, 2391, 10358, 4758, 10412, 10673, 14108, 10767, 14376, 10778, 10785, 10860, 11089, 11343, 11995, 5056, 11481, 14400, 11830])"
25,emoa,simple map 3 dims,3,600,1,169,4163,2967,0.0,0.063,0,-1.0,-1.0,174,"dict_keys([11427, 11201, 11158, 11135, 11093, 11052, 10995, 10910, 10871, 10841, 10803, 10696, 11059, 10545, 10520, 10117, 9982, 9939, 9826, 9807, 9745, 9643, 4666, 4632, 10171, 3489, 4540, 4243, 9069, 4141, 3828, 3402, 7847, 4855, 3262, 7580, 3970, 8596, 11260, 3036, 2822, 9608, 2669, 10473, 5590, 2540, 4709, 8646, 992, 10197, 431, 1672, 1929, 7898, 7398, 4571, 1031, 6619, 1330, 4414, 559, 3219, 1980, 3205, 10607, 2897, 7523, 7777, 9395, 8407, 183, 321, 1367, 7209, 2864, 10986, 1734, 1140, 1911, 4617, 4688, 2375, 10790, 1538, 4586, 10431, 1436, 5500, 6135, 197, 8421, 9589, 2136, 10424, 7597, 1801, 7516, 8913, 3996, 5774, 2462, 2167, 1109, 7332, 2289, 769, 2303, 5097, 4949, 5008, 7675, 5253, 5382, 8811, 5629, 5933, 667, 6321, 6386, 2815, 6413, 9566, 2113, 6482, 10703, 8133, 10531, 5648, 6676, 11074, 10560, 6705, 10669, 8356, 6732, 6364, 6878, 6936, 1389, 7043, 9973, 7146, 9796, 7226, 7988, 6694, 7465, 10638, 10124, 4470, 6012, 7554, 11029, 7945, 10676, 653, 5022, 8106, 8995, 8239, 3384, 6468, 8267, 8902, 9876, 9362, 8334, 8619, 8757, 9220, 11494, 9438, 5360, 9472])"
23,emoa,simple map 3 dims,3,600,1,169,5834,4318,0.015,0.079,0,-1.0,-1.0,208,"dict_keys([16540, 16457, 16423, 16391, 16357, 16334, 16317, 16299, 16261, 16214, 16147, 16097, 16085, 16035, 15982, 15887, 15841, 15717, 15578, 16573, 15545, 15483, 15902, 15388, 15357, 15225, 15154, 14978, 15323, 14809, 14708, 14693, 14532, 16008, 15751, 14466, 14406, 14270, 14259, 14224, 15732, 14190, 14101, 14039, 13694, 13554, 13366, 12813, 12659, 4435, 2911, 10277, 4429, 6213, 4414, 3651, 3478, 9701, 13420, 10336, 2638, 3213, 13636, 2328, 15920, 12322, 972, 6687, 15857, 1979, 14720, 13435, 2641, 1697, 11730, 644, 898, 4708, 15945, 525, 348, 2914, 755, 13930, 3907, 7717, 485, 4011, 6581, 443, 2348, 13260, 11461, 14054, 3260, 5292, 3968, 8594, 8848, 1142, 8254, 1757, 4466, 16491, 9038, 9419, 16228, 11345, 9546, 16372, 3522, 3686, 11396, 2342, 235, 749, 15005, 99, 5179, 1230, 711, 133, 904, 15181, 4387, 1156, 16192, 2057, 15694, 7984, 11582, 1434, 16543, 6006, 7530, 2245, 1731, 2702, 6893, 15101, 966, 1994, 5335, 491, 5374, 11908, 7025, 5636, 6398, 16509, 318, 9827, 5739, 12710, 6028, 4825, 9965, 6096, 6474, 6547, 10992, 6600, 6694, 15798, 2948, 7317, 2679, 8333, 8841, 2995, 7364, 16442, 15671, 7447, 7553, 8179, 8474, 4814, 8669, 15647, 13077, 8708, 12882, 8770, 16314, 1408, 11945, 16171, 14115, 9232, 6142, 4086, 9740, 9886, 15275, 10135, 10214, 10355, 10913, 11043, 11575, 2709, 11704, 15439, 12355, 8583, 11410, 12438])"
43,emoa,simple map 3 dims,3,600,1,169,2198,1463,0.015,0.015,0,-1.0,-1.0,80,"dict_keys([5632, 5618, 5588, 5506, 5488, 5400, 5290, 5240, 5532, 5024, 4954, 2698, 2487, 2261, 1553, 2054, 4721, 5156, 1854, 248, 4201, 1599, 1836, 302, 96, 2572, 2749, 194, 3242, 2850, 5414, 588, 4305, 522, 4121, 5338, 1782, 2163, 5190, 1380, 634, 4823, 2716, 1531, 1150, 1692, 4524, 1489, 2944, 5546, 3260, 3338, 3427, 3663, 3453, 5308, 3530, 3685, 5432, 4924, 3945, 5650, 5142, 3999, 5450, 4053, 1948, 4107, 2990, 4387, 4441, 4463, 1236, 4538, 4556, 4612, 4626, 1258, 4687, 4787])"
32,boa,simple map 3 dims,3,600,1,169,2975,1861,0.0,0.047,0,-1.0,-1.0,95,"dict_keys([7189, 7176, 7151, 7126, 7068, 6972, 6942, 6840, 6803, 6716, 6457, 6344, 6241, 6158, 7014, 6125, 6921, 6032, 6015, 5994, 5917, 6765, 5876, 3474, 2540, 2385, 2069, 5736, 5609, 2374, 7001, 2810, 3223, 4403, 4580, 6490, 2172, 6294, 5532, 6212, 1767, 92, 4694, 7035, 5638, 5442, 3283, 2873, 3254, 6373, 531, 726, 6955, 986, 1576, 5057, 6319, 1874, 3144, 356, 737, 6615, 265, 3599, 932, 2997, 943, 2954, 1176, 1403, 3820, 3841, 7105, 3930, 4065, 4094, 238, 4302, 4315, 4378, 5263, 4633, 4780, 4904, 4972, 5173, 5214, 5487, 4471, 5360, 6786, 4246, 5389, 6191, 5683])"
3,boa,simple map 3 dims,3,600,1,169,1527,1192,0.0,0.033,0,-1.0,-1.0,99,"dict_keys([4580, 4567, 4536, 4533, 4432, 4425, 4368, 4316, 4286, 4280, 4269, 4212, 4590, 4209, 4172, 3918, 3891, 3783, 4499, 3737, 3726, 3698, 3604, 4198, 3563, 1970, 3829, 1797, 3011, 1508, 1501, 1458, 4330, 2933, 1396, 3597, 1184, 94, 4577, 2926, 1991, 848, 1084, 1706, 2087, 3928, 2912, 3118, 1935, 4560, 369, 301, 1713, 316, 1840, 412, 709, 963, 1228, 706, 1054, 2077, 2490, 2624, 3495, 3679, 3552, 758, 2155, 2627, 1149, 2165, 3712, 2188, 2816, 3052, 1337, 2226, 2353, 4122, 3995, 2471, 4297, 2138, 2392, 2415, 4411, 2887, 4554, 2649, 2664, 3549, 2695, 2797, 4266, 1091, 2996, 3026, 3456])"
47,boa,simple map 3 dims,3,600,1,169,1312,1056,0.0,0.033,0,-1.0,-1.0,58,"dict_keys([4011, 3990, 3969, 3949, 3285, 3097, 2972, 2809, 2662, 2488, 3935, 2460, 2423, 2326, 3866, 3040, 2214, 3779, 2127, 3979, 1147, 2343, 1930, 837, 1562, 817, 2552, 546, 430, 2715, 1358, 2679, 1735, 3959, 2897, 714, 478, 1783, 1015, 290, 3921, 145, 4000, 873, 1214, 1450, 1627, 93, 1418, 1998, 698, 1406, 2114, 1462, 1579, 1918, 2202, 1966])"
39,boa,simple map 3 dims,3,600,1,169,2916,2086,0.0,0.062,0,-1.0,-1.0,123,"dict_keys([8013, 7982, 7961, 7938, 7634, 7952, 7698, 7571, 7526, 7363, 7354, 7244, 7154, 7128, 6979, 6941, 6931, 7729, 6840, 6819, 6802, 6788, 6534, 6319, 6043, 6014, 7385, 5988, 7827, 5922, 6478, 5843, 5725, 5440, 5415, 5409, 5375, 5191, 5184, 5172, 2665, 2346, 3241, 6281, 5011, 2002, 2256, 6381, 1936, 1682, 384, 7520, 2567, 2609, 3659, 4662, 91, 975, 8007, 514, 7894, 6878, 1163, 2380, 7755, 2675, 5207, 2032, 4928, 1626, 5640, 814, 5658, 1594, 1213, 832, 7814, 3369, 861, 6895, 3339, 875, 1719, 1465, 5245, 4356, 5876, 5622, 1431, 2701, 6113, 4589, 7796, 5129, 5002, 220, 3014, 3781, 7921, 3603, 7881, 6103, 4960, 7681, 3617, 3834, 1608, 4021, 4149, 4159, 2297, 4329, 7671, 2591, 4369, 3924, 4559, 4720, 7720, 5053, 6512, 3591, 5115])"
3,emoa,simple map 3 dims,3,600,1,169,1527,1192,0.015,0.016,0,-1.0,-1.0,99,"dict_keys([4580, 4567, 4536, 4533, 4432, 4425, 4368, 4316, 4286, 4280, 4269, 4212, 4590, 4209, 4172, 3918, 3891, 3783, 4499, 3737, 3726, 3698, 3604, 4198, 3563, 1970, 3829, 1797, 3011, 1508, 1501, 1458, 4330, 2933, 1396, 3597, 1184, 94, 4577, 2926, 1991, 848, 1084, 1706, 2087, 3928, 2912, 3118, 1935, 4560, 369, 301, 1713, 316, 1840, 412, 709, 963, 1228, 706, 1054, 2077, 2490, 2624, 3495, 3679, 3552, 758, 2155, 2627, 1149, 2165, 3712, 2188, 2816, 3052, 1337, 2226, 2353, 4122, 3995, 2471, 4297, 2138, 2392, 2415, 4411, 2887, 4554, 2649, 2664, 3549, 2695, 2797, 4266, 1091, 2996, 3026, 3456])"
16,boa,simple map 3 dims,3,600,1,169,3226,2377,0.0,0.063,0,-1.0,-1.0,156,"dict_keys([9051, 9045, 9039, 9033, 9012, 9006, 8991, 8980, 8974, 8945, 8930, 8924, 8921, 8900, 8878, 8869, 8862, 8856, 8832, 8826, 8811, 6241, 8019, 6080, 4810, 5625, 5386, 8561, 5240, 7018, 7145, 5159, 7953, 4753, 4245, 9018, 5420, 8951, 213, 6817, 6363, 8906, 8649, 4503, 5646, 4438, 3089, 6645, 5457, 1327, 1073, 1008, 9030, 7231, 1617, 7332, 1218, 6679, 2047, 2428, 1958, 8915, 3004, 8793, 7114, 3362, 8696, 4364, 8957, 7158, 5985, 8555, 588, 3488, 4955, 3670, 9024, 543, 1686, 3726, 363, 3791, 4934, 8744, 310, 5180, 165, 3605, 1772, 6725, 96, 5862, 2617, 7824, 2943, 8493, 7979, 6326, 6503, 1925, 6551, 4232, 7059, 8632, 665, 6576, 5022, 7592, 6589, 6716, 5895, 6666, 1739, 6879, 7264, 7376, 7405, 7507, 7651, 8600, 4405, 7489, 7746, 7811, 1380, 8319, 7966, 3407, 6748, 8033, 8043, 8805, 8072, 8580, 8198, 8706, 7711, 8225, 8606, 4171, 8283, 8289, 4712, 8310, 6105, 8418, 8672, 8427, 7422, 8450, 8997, 6941, 8483, 8591, 8686, 8771])"
