test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
27,emoa,simple map 8 dims,8,0.0,1.117,1518,600,1,81,8327,6345,0,-1.0,-1.0
28,boa,simple map 8 dims,8,0.0,1.487,474,600,1,81,2697,2084,0,-1.0,-1.0
28,emoa,simple map 8 dims,8,0.0,0.236,474,600,1,81,2697,2084,0,-1.0,-1.0
29,boa,simple map 8 dims,8,0.0,2.917,602,600,1,81,3954,3158,0,-1.0,-1.0
29,emoa,simple map 8 dims,8,0.0,0.38,602,600,1,81,3954,3158,0,-1.0,-1.0
30,boa,simple map 8 dims,8,0.002,3.111,817,600,1,81,4343,3101,0,-1.0,-1.0
30,emoa,simple map 8 dims,8,0.0,0.457,817,600,1,81,4343,3101,0,-1.0,-1.0
31,boa,simple map 8 dims,8,0.0,1.447,442,600,1,81,3344,2650,0,-1.0,-1.0
31,emoa,simple map 8 dims,8,0.0,0.205,442,600,1,81,3344,2650,0,-1.0,-1.0
32,boa,simple map 8 dims,8,0.0,0.07,85,600,1,81,798,670,0,-1.0,-1.0
32,emoa,simple map 8 dims,8,0.0,0.026,85,600,1,81,798,670,0,-1.0,-1.0
33,boa,simple map 8 dims,8,0.0,2.799,801,600,1,81,4492,3204,0,-1.0,-1.0
33,emoa,simple map 8 dims,8,0.0,0.353,801,600,1,81,4492,3204,0,-1.0,-1.0
34,boa,simple map 8 dims,8,0.0,12.744,1611,600,1,81,8683,6226,0,-1.0,-1.0
34,emoa,simple map 8 dims,8,0.0,1.021,1611,600,1,81,8683,6226,0,-1.0,-1.0
35,boa,simple map 8 dims,8,0.0,2.609,628,600,1,81,3527,2721,0,-1.0,-1.0
35,emoa,simple map 8 dims,8,0.0,0.272,628,600,1,81,3527,2721,0,-1.0,-1.0
36,boa,simple map 8 dims,8,0.015,6.454,1036,600,1,81,5398,4093,0,-1.0,-1.0
36,emoa,simple map 8 dims,8,0.0,0.973,1036,600,1,81,5398,4093,0,-1.0,-1.0
37,boa,simple map 8 dims,8,0.0,6.067,1063,600,1,81,5706,4248,0,-1.0,-1.0
37,emoa,simple map 8 dims,8,0.0,0.646,1063,600,1,81,5706,4248,0,-1.0,-1.0
38,boa,simple map 8 dims,8,0.0,4.755,980,600,1,81,5287,4024,0,-1.0,-1.0
38,emoa,simple map 8 dims,8,0.0,0.571,980,600,1,81,5287,4024,0,-1.0,-1.0
39,boa,simple map 8 dims,8,0.0,7.405,1098,600,1,81,5521,4277,0,-1.0,-1.0
39,emoa,simple map 8 dims,8,0.0,0.662,1098,600,1,81,5521,4277,0,-1.0,-1.0
40,boa,simple map 8 dims,8,0.0,6.383,1001,600,1,81,6529,5113,0,-1.0,-1.0
40,emoa,simple map 8 dims,8,0.0,0.702,1001,600,1,81,6529,5113,0,-1.0,-1.0
41,boa,simple map 8 dims,8,0.016,1.611,568,600,1,81,2923,2096,0,-1.0,-1.0
41,emoa,simple map 8 dims,8,0.0,0.249,568,600,1,81,2923,2096,0,-1.0,-1.0
42,boa,simple map 8 dims,8,0.0,6.057,1057,600,1,81,5841,4456,0,-1.0,-1.0
42,emoa,simple map 8 dims,8,0.0,0.78,1057,600,1,81,5841,4456,0,-1.0,-1.0
43,boa,simple map 8 dims,8,0.0,6.289,1023,600,1,81,6934,5526,0,-1.0,-1.0
43,emoa,simple map 8 dims,8,0.0,0.833,1023,600,1,81,6934,5526,0,-1.0,-1.0
44,boa,simple map 8 dims,8,0.0,2.08,544,600,1,81,3228,2538,0,-1.0,-1.0
44,emoa,simple map 8 dims,8,0.015,0.221,544,600,1,81,3228,2538,0,-1.0,-1.0
45,boa,simple map 8 dims,8,0.0,6.764,1031,600,1,81,6682,5365,0,-1.0,-1.0
45,emoa,simple map 8 dims,8,0.014,0.813,1031,600,1,81,6682,5365,0,-1.0,-1.0
46,boa,simple map 8 dims,8,0.006,4.707,930,600,1,81,5171,3992,0,-1.0,-1.0
46,emoa,simple map 8 dims,8,0.0,0.502,930,600,1,81,5171,3992,0,-1.0,-1.0
47,boa,simple map 8 dims,8,0.006,1.394,541,600,1,81,2914,2157,0,-1.0,-1.0
47,emoa,simple map 8 dims,8,0.012,0.225,541,600,1,81,2914,2157,0,-1.0,-1.0
48,boa,simple map 8 dims,8,0.0,3.948,880,600,1,81,5425,4052,0,-1.0,-1.0
48,emoa,simple map 8 dims,8,0.0,0.424,880,600,1,81,5425,4052,0,-1.0,-1.0
49,boa,simple map 8 dims,8,0.0,0.434,260,600,1,81,1422,1058,0,-1.0,-1.0
49,emoa,simple map 8 dims,8,0.0,0.061,260,600,1,81,1422,1058,0,-1.0,-1.0
50,boa,simple map 8 dims,8,0.0,0.95,351,600,1,81,2776,2309,0,-1.0,-1.0
50,emoa,simple map 8 dims,8,0.0,0.172,351,600,1,81,2776,2309,0,-1.0,-1.0
