test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
28,boa,simple map 8 dims,8,0.0,72.048,3783,600,1,81,18384,13768,0,-1.0,-1.0
28,emoa,simple map 8 dims,8,0.0,7.514,3783,600,1,81,18384,13768,0,-1.0,-1.0
29,boa,simple map 8 dims,8,0.0,54.091,4098,600,1,81,21828,15901,0,-1.0,-1.0
29,emoa,simple map 8 dims,8,0.0,4.532,4098,600,1,81,21828,15901,0,-1.0,-1.0
30,boa,simple map 8 dims,8,0.004,58.798,3563,600,1,81,19693,14539,0,-1.0,-1.0
30,emoa,simple map 8 dims,8,0.0,5.887,3563,600,1,81,19693,14539,0,-1.0,-1.0
31,boa,simple map 8 dims,8,0.0,73.546,3484,600,1,81,17975,13020,0,-1.0,-1.0
31,emoa,simple map 8 dims,8,0.0,3.998,3484,600,1,81,17975,13020,0,-1.0,-1.0
32,boa,simple map 8 dims,8,0.0,18.386,2300,600,1,81,12062,9079,0,-1.0,-1.0
32,emoa,simple map 8 dims,8,0.007,2.147,2300,600,1,81,12062,9079,0,-1.0,-1.0
33,boa,simple map 8 dims,8,0.0,178.784,5857,600,1,81,25995,18904,0,-1.0,-1.0
33,emoa,simple map 8 dims,8,0.0,11.527,5857,600,1,81,25995,18904,0,-1.0,-1.0
34,boa,simple map 8 dims,8,0.0,24.195,2068,600,1,81,11276,8750,0,-1.0,-1.0
34,emoa,simple map 8 dims,8,0.0,1.96,2068,600,1,81,11276,8750,0,-1.0,-1.0
35,boa,simple map 8 dims,8,0.0,93.669,4462,600,1,81,22852,17116,0,-1.0,-1.0
35,emoa,simple map 8 dims,8,0.0,7.924,4462,600,1,81,22852,17116,0,-1.0,-1.0
36,boa,simple map 8 dims,8,0.0,57.206,3470,600,1,81,18211,13748,0,-1.0,-1.0
36,emoa,simple map 8 dims,8,0.0,5.743,3470,600,1,81,18211,13748,0,-1.0,-1.0
37,boa,simple map 8 dims,8,0.007,100.327,3937,600,1,81,20325,15892,0,-1.0,-1.0
37,emoa,simple map 8 dims,8,0.0,8.714,3937,600,1,81,20325,15892,0,-1.0,-1.0
38,boa,simple map 8 dims,8,0.0,141.966,5226,600,1,81,25100,18592,0,-1.0,-1.0
38,emoa,simple map 8 dims,8,0.0,13.609,5226,600,1,81,25100,18592,0,-1.0,-1.0
39,boa,simple map 8 dims,8,0.002,36.615,3335,600,1,81,18364,13364,0,-1.0,-1.0
39,emoa,simple map 8 dims,8,0.0,3.099,3335,600,1,81,18364,13364,0,-1.0,-1.0
40,boa,simple map 8 dims,8,0.002,151.399,5006,600,1,81,22637,16942,0,-1.0,-1.0
40,emoa,simple map 8 dims,8,0.0,9.092,5006,600,1,81,22637,16942,0,-1.0,-1.0
41,boa,simple map 8 dims,8,0.0,25.203,2336,600,1,81,11997,9071,0,-1.0,-1.0
41,emoa,simple map 8 dims,8,0.0,2.611,2336,600,1,81,11997,9071,0,-1.0,-1.0
42,boa,simple map 8 dims,8,0.004,83.487,3525,600,1,81,18658,14096,0,-1.0,-1.0
42,emoa,simple map 8 dims,8,0.009,6.471,3525,600,1,81,18658,14096,0,-1.0,-1.0
43,boa,simple map 8 dims,8,0.0,42.971,2850,600,1,81,14225,10706,0,-1.0,-1.0
43,emoa,simple map 8 dims,8,0.0,3.067,2850,600,1,81,14225,10706,0,-1.0,-1.0
44,boa,simple map 8 dims,8,0.0,36.957,3275,600,1,81,16548,12524,0,-1.0,-1.0
44,emoa,simple map 8 dims,8,0.001,3.583,3275,600,1,81,16548,12524,0,-1.0,-1.0
45,boa,simple map 8 dims,8,0.0,77.255,3586,600,1,81,18401,13764,0,-1.0,-1.0
45,emoa,simple map 8 dims,8,0.003,5.156,3586,600,1,81,18401,13764,0,-1.0,-1.0
46,boa,simple map 8 dims,8,0.0,48.203,3538,600,1,81,17136,12628,0,-1.0,-1.0
46,emoa,simple map 8 dims,8,0.0,4.632,3538,600,1,81,17136,12628,0,-1.0,-1.0
47,boa,simple map 8 dims,8,0.0,34.734,2734,600,1,81,15191,11819,0,-1.0,-1.0
47,emoa,simple map 8 dims,8,0.0,3.398,2734,600,1,81,15191,11819,0,-1.0,-1.0
48,boa,simple map 8 dims,8,0.0,15.518,1777,600,1,81,11222,8512,0,-1.0,-1.0
48,emoa,simple map 8 dims,8,0.0,1.51,1777,600,1,81,11222,8512,0,-1.0,-1.0
49,boa,simple map 8 dims,8,0.0,52.38,4023,600,1,81,20375,14884,0,-1.0,-1.0
49,emoa,simple map 8 dims,8,0.0,5.223,4023,600,1,81,20375,14884,0,-1.0,-1.0
50,boa,simple map 8 dims,8,0.0,122.603,4619,600,1,81,24587,18775,0,-1.0,-1.0
50,emoa,simple map 8 dims,8,0.0,11.069,4619,600,1,81,24587,18775,0,-1.0,-1.0
