test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
22,emoa,simple map 6 dims,6,0.0,1.361,1758,600,1,100,11284,8509,0,-1.0,-1.0
23,boa,simple map 6 dims,6,0.016,1.504,565,600,1,100,4620,3446,0,-1.0,-1.0
23,emoa,simple map 6 dims,6,0.0,0.252,565,600,1,100,4620,3446,0,-1.0,-1.0
24,boa,simple map 6 dims,6,0.012,3.901,795,600,1,100,5838,4566,0,-1.0,-1.0
24,emoa,simple map 6 dims,6,0.0,0.531,795,600,1,100,5838,4566,0,-1.0,-1.0
25,boa,simple map 6 dims,6,0.016,3.856,1006,600,1,100,6133,4581,0,-1.0,-1.0
25,emoa,simple map 6 dims,6,0.0,0.457,1006,600,1,100,6133,4581,0,-1.0,-1.0
26,boa,simple map 6 dims,6,0.0,0.908,456,600,1,100,2939,2305,0,-1.0,-1.0
26,emoa,simple map 6 dims,6,0.0,0.146,456,600,1,100,2939,2305,0,-1.0,-1.0
27,boa,simple map 6 dims,6,0.0,5.084,1024,600,1,100,6946,5367,0,-1.0,-1.0
27,emoa,simple map 6 dims,6,0.0,0.569,1024,600,1,100,6946,5367,0,-1.0,-1.0
28,boa,simple map 6 dims,6,0.0,11.783,1916,600,1,100,9934,7126,0,-1.0,-1.0
28,emoa,simple map 6 dims,6,0.0,1.349,1916,600,1,100,9934,7126,0,-1.0,-1.0
29,boa,simple map 6 dims,6,0.0,6.476,1146,600,1,100,8067,6358,0,-1.0,-1.0
29,emoa,simple map 6 dims,6,0.0,0.696,1146,600,1,100,8067,6358,0,-1.0,-1.0
30,boa,simple map 6 dims,6,0.0,3.112,811,600,1,100,5162,4022,0,-1.0,-1.0
30,emoa,simple map 6 dims,6,0.0,0.427,811,600,1,100,5162,4022,0,-1.0,-1.0
31,boa,simple map 6 dims,6,0.0,9.338,1531,600,1,100,9061,7052,0,-1.0,-1.0
31,emoa,simple map 6 dims,6,0.0,1.014,1531,600,1,100,9061,7052,0,-1.0,-1.0
32,boa,simple map 6 dims,6,0.0,2.163,737,600,1,100,5071,3729,0,-1.0,-1.0
32,emoa,simple map 6 dims,6,0.005,0.315,737,600,1,100,5071,3729,0,-1.0,-1.0
33,boa,simple map 6 dims,6,0.006,1.048,426,600,1,100,2952,2350,0,-1.0,-1.0
33,emoa,simple map 6 dims,6,0.0,0.18,426,600,1,100,2952,2350,0,-1.0,-1.0
34,boa,simple map 6 dims,6,0.0,3.351,825,600,1,100,6371,4985,0,-1.0,-1.0
34,emoa,simple map 6 dims,6,0.0,0.443,825,600,1,100,6371,4985,0,-1.0,-1.0
35,boa,simple map 6 dims,6,0.0,1.201,398,600,1,100,3076,2565,0,-1.0,-1.0
35,emoa,simple map 6 dims,6,0.01,0.175,398,600,1,100,3076,2565,0,-1.0,-1.0
36,boa,simple map 6 dims,6,0.0,0.488,288,600,1,100,2041,1594,0,-1.0,-1.0
36,emoa,simple map 6 dims,6,0.0,0.094,288,600,1,100,2041,1594,0,-1.0,-1.0
37,boa,simple map 6 dims,6,0.0,14.676,2136,600,1,100,12969,10105,0,-1.0,-1.0
37,emoa,simple map 6 dims,6,0.0,1.539,2136,600,1,100,12969,10105,0,-1.0,-1.0
38,boa,simple map 6 dims,6,0.004,1.103,421,600,1,100,3666,2830,0,-1.0,-1.0
38,emoa,simple map 6 dims,6,0.0,0.189,421,600,1,100,3666,2830,0,-1.0,-1.0
39,boa,simple map 6 dims,6,0.0,0.966,399,600,1,100,4030,3035,0,-1.0,-1.0
39,emoa,simple map 6 dims,6,0.0,0.182,399,600,1,100,4030,3035,0,-1.0,-1.0
40,boa,simple map 6 dims,6,0.003,3.377,733,600,1,100,7470,6278,0,-1.0,-1.0
40,emoa,simple map 6 dims,6,0.0,0.569,733,600,1,100,7470,6278,0,-1.0,-1.0
41,boa,simple map 6 dims,6,0.0,1.103,455,600,1,100,2966,2328,0,-1.0,-1.0
41,emoa,simple map 6 dims,6,0.0,0.156,455,600,1,100,2966,2328,0,-1.0,-1.0
42,boa,simple map 6 dims,6,0.001,1.527,530,600,1,100,3778,2953,0,-1.0,-1.0
42,emoa,simple map 6 dims,6,0.0,0.282,530,600,1,100,3778,2953,0,-1.0,-1.0
43,boa,simple map 6 dims,6,0.0,3.862,1040,600,1,100,8731,6460,0,-1.0,-1.0
43,emoa,simple map 6 dims,6,0.0,0.529,1040,600,1,100,8731,6460,0,-1.0,-1.0
44,boa,simple map 6 dims,6,0.0,11.611,2047,600,1,100,11914,8785,0,-1.0,-1.0
44,emoa,simple map 6 dims,6,0.0,1.181,2047,600,1,100,11914,8785,0,-1.0,-1.0
45,boa,simple map 6 dims,6,0.0,0.449,269,600,1,100,2268,1767,0,-1.0,-1.0
45,emoa,simple map 6 dims,6,0.0,0.102,269,600,1,100,2268,1767,0,-1.0,-1.0
46,boa,simple map 6 dims,6,0.0,9.216,1400,600,1,100,9553,7417,0,-1.0,-1.0
46,emoa,simple map 6 dims,6,0.0,0.973,1400,600,1,100,9553,7417,0,-1.0,-1.0
47,boa,simple map 6 dims,6,0.0,0.479,229,600,1,100,2302,1923,0,-1.0,-1.0
47,emoa,simple map 6 dims,6,0.0,0.096,229,600,1,100,2302,1923,0,-1.0,-1.0
48,boa,simple map 6 dims,6,0.0,3.634,954,600,1,100,5973,4455,0,-1.0,-1.0
48,emoa,simple map 6 dims,6,0.0,0.479,954,600,1,100,5973,4455,0,-1.0,-1.0
49,boa,simple map 6 dims,6,0.0,2.559,690,600,1,100,5732,4734,0,-1.0,-1.0
49,emoa,simple map 6 dims,6,0.0,0.328,690,600,1,100,5732,4734,0,-1.0,-1.0
50,boa,simple map 6 dims,6,0.01,0.805,304,600,1,100,3067,2589,0,-1.0,-1.0
50,emoa,simple map 6 dims,6,0.0,0.158,304,600,1,100,3067,2589,0,-1.0,-1.0
